,NAME,WEBSITE_LINK,AVG_DEBT,AVG_MONTHLY_REPAY,FINANCIAL_AID_CALC,SCHOOL_MEDIAN_EARNINGS,NATIONAL_4_YEAR_MEDIAN,EARNINGS_VS_HS_GRAD,WHITE_POP,BLACK_POP,HISPANIC_POP,ASIAN_POP,INDIGENOUS_POP,HAWAIIAN/PACIFIC_ISLANDER_POP,MULTIRACIAL_POP,UNKNOWN_RACE_POP,INTERNATIONAL_POP,COST_AFTER_AID_0_30,COST_AFTER_AID_30_48,COST_AFTER_AID_48_75,COST_AFTER_AID_75_110,COST_AFTER_AID_110,MONTHLY_REPAY_PERCENTAGE
3077,The University of Tennessee-Chattanooga,utc.edu/,19500,206.732453175666,utc.studentaidcalculator.com/survey.aspx,51151.0,53747.0,0.7094,0.7471,0.0968,0.0627,0.0294,0.0024,0.0006,0.0304,0.0229,0.0074,9416.0,10749.0,13747.0,17405.0,17861.0,0.048499334091376356
3078,The University of Tennessee-Knoxville,www.utk.edu/,20500,217.334117441085,onestop.utk.edu/your-money/cost-estimators/net-price-calculator/,60249.0,53747.0,0.7645,0.7899,0.0452,0.0591,0.0371,0.0013,0.0004,0.0489,0.0107,0.0074,10518.0,14847.0,21897.0,25767.0,26950.0,0.04328718168422745
3079,The University of Tennessee-Martin,https://www.utm.edu/,21024,222.889389516164,https://www.utm.edu/admissions-and-aid/financial-aid-and-scholarships/net-price-calculators.php,44213.0,53747.0,0.6817,0.7775,0.1313,0.0408,0.0078,0.0019,0.0004,0.0354,0.0,0.0048,9005.0,10351.0,13585.0,16192.0,16573.0,0.06049516373451175
3080,Tennessee School of Beauty of Knoxville Inc,www.tennesseeschoolofbeauty.edu/,6803,72.1231219976439,https://www.tennesseeschoolofbeauty.edu/net-price-calculator,19913.0,31213.0,0.3552,0.9211,0.0322,0.0439,0.0029,0.0,0.0,0.0,0.0,0.0,10030.0,11032.0,12509.0,14281.0,13440.0,0.04346293697442509
3081,Tennessee State University,www.tnstate.edu/,27000,286.244935166307,www.tnstate.edu/financial_aid/tuition_calculator.aspx,42730.0,53747.0,0.5697,0.0487,0.8753,0.0223,0.0068,0.0012,0.0004,0.0279,0.0045,0.0128,11035.0,10890.0,12899.0,14899.0,19106.0,0.08038706346818826
3082,Tennessee Technological University,www.tntech.edu/,15650,165.916045753803,https://www.tntech.edu/financialaid/cost/calculator.php,48501.0,53747.0,0.743,0.8109,0.045,0.0505,0.0207,0.0022,0.0006,0.0303,0.0234,0.0164,6594.0,12145.0,16469.0,18715.0,19384.0,0.04105054636080979
3083,Trevecca Nazarene University,https://www.trevecca.edu/,18744,198.717594991009,https://www.trevecca.edu/admissions/financial-aid/net-price-calculator,49378.0,53747.0,0.7362,0.561,0.1024,0.1323,0.0207,0.0017,0.0029,0.0391,0.023,0.1168,12892.0,10702.0,12988.0,18416.0,18811.0,0.048292987563127464
3084,Northeast State Community College,https://www.northeaststate.edu/,6827,72.377561940014,https://apps.northeaststate.edu/netpricecalc/,34553.0,40241.5,0.493,0.8567,0.027,0.0519,0.008,0.0019,0.0,0.0356,0.0173,0.0015,5776.0,6272.0,7829.0,8586.0,,0.02513618913785107
3085,Tusculum University,https://www.tusculum.edu/,23250,246.488694170986,https://site.tusculum.edu/financial-aid/initial-cost/np-calculator/,44367.0,53747.0,0.6733,0.3486,0.0601,0.0296,0.002,0.0051,0.001,0.0122,0.4608,0.0805,18552.0,18286.0,20787.0,20438.0,25208.0,0.06666811661937548
3086,Union University,www.uu.edu/,20714,219.602873593884,www.uu.edu/financialaid/undergraduate/npc/,53990.0,53747.0,0.7452,0.6736,0.1369,0.0092,0.0191,0.0017,0.0006,0.0578,0.0803,0.0208,25522.0,24220.0,27369.0,30102.0,32205.0,0.04880967740556785
3087,Vanderbilt University,www.vanderbilt.edu/,14000,148.423299715862,https://www.vanderbilt.edu/financialaid/net-price-calculator.php,91565.0,53747.0,0.8659,0.4061,0.104,0.1102,0.175,0.0041,0.0029,0.0577,0.0386,0.1015,7451.0,4475.0,8892.0,16934.0,43288.0,0.01945153275367601
3088,Volunteer State Community College,www.volstate.edu/,7550,80.0425652039118,www.volstate.edu/FinancialAid/Cost.php,41150.0,40241.5,0.616,0.7126,0.0957,0.0979,0.0128,0.0038,0.0008,0.0375,0.0358,0.0032,6808.0,7446.0,8585.0,9108.0,11608.0,0.023341695806730053
3089,Walters State Community College,www.ws.edu/,PS,PS,www.ws.edu/cost-aid/consumer-information/npcalc/,37085.0,40241.5,0.5239,0.8365,0.0251,0.0778,0.0126,0.0025,0.0017,0.0293,0.0086,0.0059,3882.0,3890.0,5705.0,6005.0,,
3090,William R Moore College of Technology,www.mooretech.edu/,PS,PS,www.mooretech.edu/net-price-calculator,32194.0,31213.0,0.6563,0.3362,0.4972,0.1017,0.0254,0.0,0.0,0.0169,0.0226,0.0,15491.0,,,,,
3091,Abilene Christian University,www.acu.edu/,24250,257.090358436405,https://www.highered.texas.gov/apps/NPC/?Fice=003537,55736.0,53747.0,0.7412,0.6361,0.0675,0.1796,0.0194,0.0054,0.0,0.0462,0.006,0.0398,23520.0,26346.0,25997.0,28033.0,32133.0,0.055351734987025614
3092,Alvin Community College,www.alvincollege.edu/,4519,47.9089208154274,www.alvincollege.edu/financial-aid/netprice/npcalc.htm,45762.0,40241.5,0.619,0.3653,0.1377,0.4043,0.0578,0.0086,0.0013,0.0,0.0146,0.0105,3800.0,5437.0,5379.0,7002.0,,0.012562979104609257
3093,Amarillo College,www.actx.edu/,15000,159.024963981281,https://www.actx.edu/fin/net-price-calculator,41302.0,40241.5,0.5809,0.3705,0.0656,0.4808,0.0294,0.0069,0.0006,0.0287,0.0175,0.0,4049.0,4258.0,6137.0,5975.0,8301.0,0.046203563211838945
3094,Amberton University,www.amberton.edu/,PS,PS,helios.amberton.edu/index.html,,53747.0,,0.2632,0.2807,0.1579,0.1228,0.0088,0.0088,0.0,0.0088,0.1491,,,,,,
3095,Angelina College,www.angelina.edu/,PS,PS,www.collegeforalltexans.com/apps/collegecosts.cfm?Type=1&Level=2,37301.0,31213.0,0.4946,0.4505,0.1484,0.3192,0.0061,0.0086,0.0004,0.0269,0.0143,0.0257,6920.0,7964.0,9264.0,,,
3096,Angelo State University,www.angelo.edu/,20000,212.033285308375,www.collegeforalltexans.com/apps/CollegeMoney/,50116.0,53747.0,0.7037,0.4462,0.0619,0.4149,0.0117,0.0013,0.0009,0.0324,0.0038,0.0269,8651.0,9711.0,11605.0,16330.0,18821.0,0.05077020160628342
3097,Arlington Baptist University,https://abu.edu/,27000,286.244935166307,https://abu.edu/library/public/html/netpricecal9-14-22-.html,44644.0,53747.0,0.5877,0.4537,0.1944,0.3009,0.0231,0.0139,0.0046,0.0,0.0093,0.0,19179.0,21552.0,19957.0,23541.0,22785.0,0.0769406688915797
3098,Arlington Career Institute,www.arlingtoncareerinstitute.edu/,8347,88.4920916234505,https://www.arlingtoncareerinstitute.edu/npcalc/index.htm,36674.0,31213.0,0.54,0.384,0.296,0.3147,0.0027,0.0,0.0,0.0,0.0,0.0027,24208.0,25984.0,26224.0,27764.0,,0.02895525711625146
3099,The Art Institute of Houston,www.artinstitutes.edu/houston,31000,328.651592227982,www.artinstitutes.edu/houston/tuition-aid/net-price-calculator,36783.0,53747.0,0.4515,0.1893,0.3407,0.2997,0.0473,0.0032,0.0032,0.0284,0.041,0.0473,31902.0,,,36984.0,38396.0,0.10721852776379806
3100,Austin College,www.austincollege.edu/,24500,259.74077450276,https://www.austincollege.edu/admission/financial-aid/net-price-calculator/,61296.0,53747.0,0.737,0.4889,0.0712,0.2607,0.1201,0.0111,0.0009,0.0326,0.0026,0.012,18488.0,15295.0,20291.0,26077.0,28585.0,0.05084979923703211
3101,Austin Community College District,www.austincc.edu/,10499,111.306873122631,www.austincc.edu/students/financial-aid/explore-your-financial-aid/cost-of-attendance/net-price-calculator,43177.0,40241.5,0.639,0.374,0.0906,0.4182,0.0593,0.0034,0.0026,0.0316,0.0056,0.0147,2407.0,3940.0,7671.0,10908.0,11323.0,0.03093504591499113
3102,Austin Presbyterian Theological Seminary,https://www.austinseminary.edu/,PS,PS,https://www.austinseminary.edu/admissions/affording-seminary,,,,,,,,,,,,,,,,,,
3103,Baldwin Beauty School-South Austin,baldwinbeautyschools.com/,6980,73.9996165726231,baldwinbeautyschools.com/,24801.0,31213.0,0.4677,0.3864,0.0682,0.3864,0.0455,0.0227,0.0,0.0909,0.0,0.0,15400.0,16791.0,16016.0,17981.0,,0.03580482234069099
3104,Baptist Health System School of Health Professions,www.bshp.edu/,18592,197.106142022666,https://www.bshp.edu/future-students/admissions/tuition-fees,74220.0,40241.5,0.9065,0.186,0.0525,0.1991,0.0438,0.0044,0.0022,0.4705,0.0416,0.0,,,,,,0.03186841423163557
3105,Baptist Missionary Association Theological Seminary,www.bmats.edu/,PS,PS,https://bmats.edu/net-price-calculator,,53747.0,,0.3962,0.2264,0.3208,0.0189,0.0,0.0,0.0,0.0377,0.0,,,,,,
3106,Baylor College of Medicine,www.bcm.edu/,PS,PS,https://www.bcm.edu/education/financial-aid/medical-student-financial-wellness,,,,,,,,,,,,,,,,,,
3107,Baylor University,www.baylor.edu/,23000,243.838278104632,www.baylor.edu/sfs/netpricecalculator/npcalc.htm,65793.0,53747.0,0.8051,0.611,0.0484,0.1598,0.0875,0.0024,0.0014,0.0498,0.0062,0.0334,27102.0,26538.0,30976.0,34485.0,44827.0,0.044473718134992846
3108,Coastal Bend College,www.coastalbend.edu/,PS,PS,www.coastalbend.edu/TwoColumnLeft.aspx?pageid=2334&terms=net price calculator,35086.0,40241.5,0.4892,0.1843,0.0264,0.7536,0.0085,0.0031,0.0004,0.0013,0.0224,0.0,3649.0,3859.0,6990.0,8728.0,11003.0,
3109,Blinn College District,www.blinn.edu/,11500,121.919139052316,www.collegeforalltexans.com/apps/CollegeMoney/,46318.0,40241.5,0.6237,0.5873,0.0737,0.2443,0.0309,0.0059,0.0005,0.0365,0.0148,0.0062,16186.0,16747.0,18075.0,18948.0,19067.0,0.031586633028796406
3110,Remington College-Dallas Campus,https://www.remingtoncollege.edu/locations/dallas/,13271,140.694686466372,https://www.remingtoncollege.edu/net-price/,31349.0,31213.0,0.447,0.0894,0.4338,0.4205,0.0099,0.0066,0.0,0.0397,0.0,0.0,24494.0,25595.0,26231.0,26775.0,26995.0,0.05385614334098261
3111,Vet Tech Institute of Houston,www.vti.edu/,12000,127.219971185025,houston.vettechinstitute.edu/aid,35765.0,40241.5,0.6379,0.3257,0.1143,0.4571,0.0114,0.0057,0.0114,0.04,0.0343,0.0,12998.0,13530.0,15891.0,19068.0,,0.04268529719614987
3112,Brazosport College,www.brazosport.edu/,5641,59.8039881212273,apps.highered.texas.gov/net-price-calculator/,45910.0,40241.5,0.6214,0.3647,0.0659,0.4876,0.0114,0.0031,0.0007,0.0259,0.0404,0.0003,3083.0,4097.0,5858.0,8221.0,,0.015631623991608095
3113,Central Texas College,https://www.ctcd.edu/,6750,71.5612337915767,apps.highered.texas.gov/net-price-calculator/,40995.0,40241.5,0.6306,0.286,0.2588,0.3007,0.0403,0.0058,0.0135,0.0583,0.034,0.0025,3639.0,2757.0,6114.0,8553.0,11726.0,0.02094730590313259
3114,Charles and Sues School of Hair Design,www.charlesandsues.com/,9500,100.715810521478,www.charlesandsues.com/calculator/,27724.0,31213.0,0.3485,0.7273,0.0909,0.1364,0.0,0.0,0.0,0.0,0.0455,0.0,18008.0,21160.0,,,,0.04359362740794027
3115,Cisco College,https://www.cisco.edu/,9500,100.715810521478,www.highered.texas.gov/institutional-resources-programs/net-price-calculator/,39092.0,40241.5,0.5851,0.5821,0.0772,0.2739,0.0132,0.0036,0.0061,0.04,0.0004,0.0036,5371.0,6132.0,6167.0,10547.0,,0.030916548814533304
3116,Clarendon College,www.clarendoncollege.edu/,11000,116.618306919606,www.collegeforalltexans.com/apps/CollegeMoney/,38696.0,40241.5,0.5207,0.492,0.0705,0.2183,0.0076,0.0159,0.0023,0.0,0.1713,0.022,6203.0,7481.0,9020.0,11843.0,12871.0,0.03616445325189353
3117,Concordia University Texas,https://www.concordia.edu/,21852,231.667567527931,https://tcc.ruffalonl.com/Concordia University - Texas/Freshman-Students,60883.0,53747.0,0.7629,0.3686,0.1362,0.3533,0.0617,0.0025,0.0,0.0369,0.0407,0.0,19064.0,22626.0,22313.0,25219.0,31343.0,0.04566152801825094
3118,BK Cosmo College of Cosmetology,www.bkcosmo.com/,PS,PS,fafsa.ed.gov/spa/fafsa4c/?locale=en_US#/landing,20270.0,31213.0,,0.6579,0.0263,0.3158,0.0,0.0,0.0,0.0,0.0,0.0,17397.0,18654.0,18424.0,22519.0,,
3119,North Central Texas College,https://www.nctc.edu/,11250,119.268722985961,https://apps.highered.texas.gov/apps/NPC/?Fice=003558,45809.0,40241.5,0.629,0.5025,0.1019,0.2749,0.0324,0.0068,0.0007,0.0323,0.0152,0.0334,2896.0,3972.0,5893.0,8131.0,9251.0,0.031243307555972235
3120,Texas A & M University-Corpus Christi,https://www.tamucc.edu/,23000,243.838278104632,https://www.highered.texas.gov/apps/NPC/?Fice=011161,51865.0,53747.0,0.6879,0.3498,0.0359,0.5168,0.0274,0.002,0.0009,0.0271,0.021,0.0191,16980.0,17959.0,20012.0,21083.0,17830.0,0.05641683866298244
3121,Paul Mitchell the School-Dallas,https://paulmitchell.edu/dallas,8505,90.1671545773867,https://paulmitchell.edu/dallas/tuition-calculator,28693.0,31213.0,0.4307,0.3527,0.2327,0.2582,0.0073,0.0109,0.0,0.0509,0.0873,0.0,19831.0,23321.0,22609.0,25578.0,26226.0,0.03770974993652251
3122,Dallas Baptist University,https://www.dbu.edu/,21591,228.900533154656,https://www.dbu.edu/cashier/cost-of-attendance.html,56807.0,53747.0,0.722,0.5445,0.1025,0.1597,0.0221,0.0112,0.0022,0.0108,0.0969,0.0501,25982.0,25627.0,26855.0,28966.0,29951.0,0.04835330853338272
3123,Dallas Christian College,www.dallas.edu/,24912,264.108660180112,www.dallas.edu/Financial-Services,43503.0,53747.0,0.6369,0.4,0.1837,0.1959,0.0,0.0122,0.0041,0.2,0.0041,0.0,20423.0,20996.0,22724.0,24195.0,26276.0,0.07285253711609185
3124,Dallas Institute of Funeral Service,https://www.dallasinstitute.edu/,12820,135.913335882668,https://www.dallasinstitute.edu/admissions/net-price-calculator,45866.0,40241.5,0.7054,0.4536,0.2706,0.107,0.0039,0.0142,0.0,0.0335,0.1173,0.0,18079.0,20110.0,20670.0,20670.0,20670.0,0.03555923844660568
3125,Dallas Theological Seminary,www.dts.edu/,PS,PS,www.dts.edu/departments/financial-aid/financial-aid-calculator/,,,,,,,,,,,,,,,,,,
3126,University of Dallas,https://udallas.edu/,23117,245.078672823686,https://udallas.edu/admissions/calculator/,58285.0,53747.0,0.7305,0.5864,0.0249,0.2656,0.0685,0.0021,0.0,0.0187,0.0173,0.0166,13398.0,13181.0,18957.0,23848.0,33774.0,0.05045799217438847
3127,Del Mar College,www.delmar.edu/,5500,58.3091534598033,www.delmar.edu/becoming-a-viking/afford/index.html,38656.0,40241.5,0.5443,0.2029,0.0199,0.7116,0.0228,0.0023,0.0009,0.0055,0.0141,0.0201,5086.0,5635.0,7960.0,8009.0,11699.0,0.01810093753926013
3128,East Texas Baptist University,https://www.etbu.edu/,23250,246.488694170986,https://intranet.etbu.edu/npc/,52788.0,53747.0,0.6894,0.6254,0.1828,0.1156,0.0113,0.0302,0.0038,0.0045,0.0128,0.0136,17810.0,17987.0,19479.0,24409.0,26964.0,0.056032892514431915
3129,Texas A&M University-Texarkana,www.tamut.edu/,18953,200.933342822482,www.collegeforalltexans.com/apps/CollegeMoney/,45515.0,53747.0,0.7045,0.5006,0.1797,0.1837,0.0142,0.0034,0.0006,0.0461,0.0154,0.0563,7862.0,7683.0,9655.0,15469.0,17787.0,0.052975944498951634
3130,Texas A & M University-Commerce,www.tamuc.edu/,20500,217.334117441085,www.collegeforalltexans.com/apps/CollegeMoney/,50296.0,53747.0,0.7122,0.4159,0.185,0.2491,0.0227,0.0036,0.0015,0.0593,0.0448,0.018,10169.0,10928.0,12156.0,18421.0,20245.0,0.05185321714038929
3131,Dallas College,www.dallascollege.edu/pages/default.aspx,9500,100.715810521478,www.dallascollege.edu/paying-for-college/cost-tuition/pages/tuition-calculator.aspx#in-county,41714.0,40241.5,0.5895,0.1489,0.2051,0.4558,0.0578,0.0027,0.0003,0.0136,0.0343,0.0816,540.0,2231.0,4853.0,7203.0,9515.0,0.02897323982973908
3132,El Paso Community College,www.epcc.edu/,6566,69.6105275667397,www.epcc.edu/Admissions/FinancialAid/how-awards-are-determined,35212.0,40241.5,0.4763,0.0494,0.0152,0.8496,0.0068,0.0036,0.0006,0.0022,0.0629,0.0099,3766.0,4979.0,7452.0,9148.0,10223.0,0.02372277436103818
3133,Western Technical College,www.westerntech.edu/,17277,183.16495351364,www.westerntech.edu/cost-of-attendance-and-net-price-calculator/,36156.0,40241.5,0.5944,0.1941,0.0641,0.6069,0.0099,0.0066,0.0016,0.1168,0.0,0.0,20644.0,19579.0,21584.0,22611.0,23227.0,0.06079155443532691
3134,Western Technical College,www.westerntech.edu/,17277,183.16495351364,www.westerntech.edu/cost-of-attendance-and-net-price-calculator/,36156.0,31213.0,0.5944,0.1717,0.0392,0.6988,0.006,0.0113,0.0038,0.0655,0.003,0.0008,,,,,,0.06079155443532691
3135,Episcopal Theological Seminary of the Southwest,ssw.edu/,,,ssw.edu/admissions/financial-aid/tuition-and-fees/,,,,,,,,,,,,,,,,,,
3136,Exposito School of Hair Design,expositoschoolofhair.com/,PS,PS,expositoschoolofhair.com/NetPriceCalculator/,20397.0,31213.0,,0.5714,0.0357,0.3571,0.0357,0.0,0.0,0.0,0.0,0.0,14976.0,14758.0,19406.0,20503.0,21003.0,
3137,Miami International University of Art & Design-Art Institute Dallas,www.artinstitutes.edu/dallas/,30382,322.099763711953,www.artinstitutes.edu/dallas/tuition-aid/net-price-calculator,33415.0,53747.0,0.4479,0.289,0.289,0.2738,0.0228,0.0076,0.0152,0.0266,0.0342,0.0418,34418.0,31677.0,34946.0,,40240.0,0.11567251726899404
3138,Fort Worth Beauty School,www.fortworthbeautyschoolinc.com/,4767,50.5381335532513,www.fortworthbeautyschoolinc.com/info/Affordability___Consumer_Info,22139.0,31213.0,0.25,0.6528,0.0278,0.2778,0.0,0.0,0.0,0.0417,0.0,0.0,15384.0,,,,,0.027393179576268828
3139,Frank Phillips College,www.fpctx.edu/,9500,100.715810521478,https://apps.highered.texas.gov/apps/NPC/?Fice=003568,37179.0,40241.5,0.5251,0.427,0.0262,0.4256,0.0041,0.0344,0.0,0.0041,0.0689,0.0096,5264.0,6102.0,8555.0,9915.0,,0.032507322043565885
3140,Galveston College,https://www.gc.edu/,10311,109.313760240733,www.highered.texas.gov/apps/NPC/?Fice=006662,37233.0,40241.5,0.5671,0.3108,0.1892,0.4179,0.023,0.0046,0.0026,0.0197,0.0263,0.0059,6209.0,6297.0,9576.0,9561.0,8987.0,0.03523124977543566
3141,Graham's Barber College,grahamsbarbercollege.com/,,,grahamsbarbercollege.com/financial-aid-available-to-those-that-qualify/,,31213.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3142,Grayson College,grayson.edu/,12250,129.87038725138,https://grayson.edu/financialaid/net-price-calculator.html,40873.0,31213.0,0.5964,0.6476,0.1112,0.1673,0.0214,0.0421,0.0011,0.0,0.0063,0.003,1045.0,463.0,4250.0,6963.0,10168.0,0.03812895180232819
3143,Hallmark University,https://www.hallmarkuniversity.edu/,25438,269.685135583723,https://www.hallmarkuniversity.edu/net-price-calculator/npcalc.html,40183.0,53747.0,0.7132,0.2487,0.1124,0.5013,0.029,0.0063,0.0063,0.0669,0.029,0.0,12263.0,10823.0,14219.0,16918.0,16994.0,0.08053708351802197
3144,Hardin-Simmons University,https://www.hsutx.edu/,24711,261.977725662763,https://www.hsutx.edu/tuition-aid/affording-hsu/net-price-calculator/,54771.0,53747.0,0.726,0.542,0.1141,0.2577,0.0121,0.0076,0.0015,0.0325,0.0015,0.031,17301.0,18307.0,19074.0,23080.0,28070.0,0.05739775990858586
3145,Trinity Valley Community College,www.tvcc.edu/,10426,110.532951631256,www.collegeforalltexans.com/apps/CollegeMoney/,38567.0,40241.5,0.5426,0.5095,0.1357,0.2731,0.007,0.0068,0.0022,0.0176,0.0364,0.0118,4143.0,5591.0,7117.0,9579.0,10482.0,0.034391978104987994
3146,Hill College,https://www.hillcollege.edu/,10000,106.016642654187,https://www.hillcollege.edu/Admissions_Aid/FinancialAid/NetPriceCalc.html,39572.0,40241.5,0.5393,0.5423,0.0738,0.2774,0.0099,0.0057,0.0016,0.039,0.0306,0.0197,7788.0,7080.0,9577.0,12653.0,13612.0,0.032148986956692716
3147,Houston Christian University,https://www.hc.edu/,22642,240.042882297612,https://www.hc.edu/estimator,55933.0,53747.0,0.7063,0.1912,0.2431,0.3895,0.0707,0.0025,0.0021,0.0384,0.0195,0.043,17225.0,18006.0,20096.0,23117.0,25251.0,0.05149937581698361
3148,University of Houston-Clear Lake,www.uhcl.edu/,17831,189.038275516682,uhcl.studentaidcalculator.com/survey.aspx,59004.0,53747.0,0.7687,0.3164,0.0653,0.4774,0.072,0.0014,0.0006,0.0292,0.011,0.0266,13657.0,15070.0,18102.0,19588.0,25501.0,0.038445856318218834
3149,Houston Community College,www.hccs.edu/,13921,147.585768238894,https://www.highered.texas.gov/apps/NPC/?Fice=010633,39254.0,40241.5,0.5211,0.1088,0.2885,0.3675,0.0983,0.0017,0.0007,0.0224,0.0204,0.0916,6102.0,6913.0,8693.0,11187.0,11356.0,0.0451171656103003
3150,University of Houston-Downtown,www.uhd.edu/,18750,198.781204976602,www.uhd.edu/financial/cost/Pages/financial-cost-calculator.aspx,53551.0,53747.0,0.7282,0.1136,0.175,0.5756,0.084,0.001,0.0005,0.0233,0.0057,0.0213,14028.0,13594.0,16265.0,19926.0,22734.0,0.04454397601761356
3151,University of Houston-Victoria,uhv.edu/,18973,201.14537610779,uhv.edu/financial-aid/cost-of-attendance,54467.0,53747.0,0.7151,0.2801,0.1389,0.4476,0.0645,0.0019,0.0007,0.0248,0.0085,0.033,8949.0,7079.0,10319.0,16690.0,19443.0,0.044315723526052106
3152,University of Houston,www.uh.edu/,18194,192.886679645029,www.uh.edu/financial/net-price-calculator/,62377.0,53747.0,0.7615,0.1845,0.1112,0.3718,0.2399,0.0011,0.0008,0.0313,0.0133,0.046,11008.0,11546.0,12246.0,19252.0,22517.0,0.037107269598415246
3153,Howard College,https://www.howardcollege.edu/,9500,100.715810521478,www.collegeforalltexans.com/apps/CollegeMoney/,38382.0,40241.5,0.5536,0.3517,0.0351,0.5502,0.0115,0.0,0.0012,0.0333,0.0,0.0169,6505.0,6263.0,9936.0,11678.0,13419.0,0.031488450999367826
3154,Howard Payne University,www.hputx.edu/,26793,284.050390663365,www.hputx.edu/campus-offices/financial-aid/net-price-calculator-external/,48376.0,53747.0,0.6641,0.5118,0.1068,0.2788,0.0055,0.0069,0.0042,0.0444,0.0416,0.0,11839.0,21268.0,23560.0,25315.0,28730.0,0.07046065586159211
3155,Huston-Tillotson University,www.htu.edu/,30750,326.001176161627,htu.edu/npcalc.htm,42937.0,53747.0,0.6412,0.1332,0.551,0.2462,0.0081,0.001,0.001,0.0101,0.0061,0.0434,19974.0,20610.0,20965.0,22079.0,23026.0,0.09111055998182276
3156,University of the Incarnate Word,www.uiw.edu/,27000,286.244935166307,https://www.uiw.edu/finaid/uiwnpc.html,56733.0,53747.0,0.7295,0.159,0.071,0.6459,0.0246,0.004,0.004,0.0238,0.0303,0.0374,18307.0,18470.0,19694.0,24789.0,26082.0,0.0605457004211955
3157,Jacksonville College-Main Campus,jacksonvillecollege.edu/,PS,PS,www.collegeforalltexans.com/apps/collegemoney/,38885.0,40241.5,0.5172,0.2238,0.2095,0.2762,0.0,0.0,0.0048,0.0286,0.2476,0.0095,11382.0,11755.0,14910.0,,,
3158,Jarvis Christian University,www.jarvis.edu/,27000,286.244935166307,www.collegeforalltexans.com/apps/CollegeMoney/,32992.0,53747.0,0.465,0.0178,0.5501,0.177,0.0,0.0055,0.0,0.0137,0.214,0.0219,6307.0,11705.0,14410.0,13904.0,17691.0,0.10411430716524261
3159,KD Conservatory College of Film and Dramatic Arts,https://www.kdstudio.com/,12750,135.171219384089,https://www.kdstudio.com/wp-content/themes/kdc/netpricecalculator/npcalc.htm,30187.0,40241.5,0.4135,0.2059,0.5098,0.1765,0.0098,0.0098,0.0196,0.0392,0.0294,0.0,24683.0,26132.0,27519.0,29143.0,,0.053733548633818136
3160,Kilgore College,https://www.kilgore.edu/,14967,158.675109060522,https://www.kilgore.edu/future-students/new-students-start-here,37975.0,40241.5,0.5497,0.4637,0.2253,0.2287,0.0097,0.0069,0.0016,0.033,0.0094,0.0217,5862.0,6178.0,8366.0,11104.0,11121.0,0.0501409166221531
3161,Lamar University,www.lamar.edu/,21250,225.285365640149,www.lamar.edu/financial-aid/cost-calculator.html,49652.0,53747.0,0.7188,0.3934,0.2836,0.2284,0.0552,0.0027,0.0001,0.0046,0.0209,0.011,10758.0,10384.0,11705.0,16229.0,18470.0,0.05444744194960501
3162,Lamar State College-Orange,https://www.lsco.edu/,10959,116.183638684724,https://apps.highered.texas.gov/apps/NPC/?Fice=023582,36587.0,31213.0,0.5905,0.6715,0.1999,0.1113,0.009,0.0014,0.0,0.0,0.0069,0.0,1867.0,3107.0,2640.0,5109.0,7872.0,0.03810653139685375
3163,Lamar State College-Port Arthur,www.lamarpa.edu/,13250,140.472051516798,https://www.highered.texas.gov/apps/NPC/?Fice=023485,37120.0,40241.5,0.4966,0.2287,0.2618,0.4238,0.0436,0.023,0.0,0.0086,0.0097,0.0008,2541.0,1976.0,5598.0,7154.0,9138.0,0.045411223550689
3164,Laredo Beauty College Inc,www.laredobeautycollege.net/,PS,PS,www.laredobeautycollege.net/consumer-policies-information,17986.0,31213.0,0.2889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4938.0,,,,,
3165,Laredo College,www.laredo.edu/,2959,31.3703245613741,www.laredo.edu/financialaid/fa_calc.htm,33934.0,40241.5,0.4574,0.0168,0.0005,0.9629,0.0015,0.0009,0.0,0.0003,0.0163,0.0009,5514.0,6154.0,8041.0,9336.0,,0.011093413530279048
3166,Texas A & M International University,www.tamiu.edu/,15000,159.024963981281,www.collegeforalltexans.com/apps/CollegeMoney/,48386.0,53747.0,0.6394,0.0203,0.0048,0.9192,0.0033,0.0003,0.0,0.0014,0.0017,0.0491,4162.0,4397.0,3943.0,7030.0,11542.0,0.03943908501995148
3167,Lee College,www.lee.edu/,7500,79.5124819906408,www.lee.edu/financialaid/,42178.0,31213.0,0.5948,0.3103,0.1346,0.4719,0.0198,0.0048,0.0,0.023,0.0349,0.0006,6687.0,1848.0,8449.0,8066.0,10295.0,0.022621977900509495
3168,LeTourneau University,www.letu.edu/,26000,275.643270900888,tcc.noellevitz.com/(S(crms2iwt5oswa40jf3oer0at))/LeTourneau Unive rsity/Freshman Students,57103.0,53747.0,0.7632,0.6974,0.0528,0.0541,0.0212,0.0103,0.0013,0.0618,0.0399,0.0612,18128.0,21777.0,25053.0,27250.0,29219.0,0.05792548991840457
3169,Lincoln College of Technology-Grand Prairie,www.lincolntech.edu/campus/grand-prairie-tx,11730,124.357521833362,www.lincolntech.edu/net-price-calculator,46396.0,31213.0,0.6848,0.2335,0.1675,0.4084,0.0157,0.0017,0.0025,0.0256,0.1452,0.0,32170.0,33155.0,34129.0,36334.0,36705.0,0.032164200836286405
